batch_label,source_row_no,language_code,headword,primary_definition,english_translation,swahili_translation,part_of_speech,dialect_variant,register,pronunciation_ipa,etymology,audio_url,category,created_by,source_name,source_license,source_url,source_note
BATCH_SWEN_FREEDICT_2026_02_24_A,132,sw,jasho,sweat; sweat,majasho,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,133,sw,jawabu,answer; answer,majawabu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,134,sw,jembe,hoe; hoe,majembe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,135,sw,jengo,building; building,majengo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,136,sw,jeraha,wound; wound,majeraha,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,137,sw,jeshi,army; army,majeshi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,138,sw,jibu,answer; answer,majibu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,139,sw,jicho,eye; eye,macho,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,140,sw,jiji,city; city,majiji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,141,sw,jiko,kitchen; fireplace; kitchen; fireplace,majiko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,142,sw,jina,name; name,majina,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,143,sw,jino,tooth; tooth,meno,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,144,sw,jipu,boil; abscess; boil; abscess,majipu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,145,sw,jirani,neighbour; neighbour,majirani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,146,sw,jitu,giant; giant,majitu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,147,sw,jivu,ash; ash,majivu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,148,sw,jiwe,stone; stone,mawe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,149,sw,jogoo,"cock, rooster; cock, rooster",majogoo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,150,sw,joka,serpent; serpent,majoka,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,151,sw,jua,sun; sun,majua,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,152,sw,jukwaa,stage; stage,majukwaa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,153,sw,juma,week; week,majuma,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,154,sw,jumba,"mansion, palace; mansion, palace",majumba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,155,sw,jumbe,"chief, boos, leader; chief, boos, leader",majumbe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,156,sw,kaa,charcoal; ember; charcoal; ember,makaa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,157,sw,kabila,tribe; tribe,makabila,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,158,sw,kaburi,grave; grave,makaburi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,159,sw,kafara,sacrifice; sacrifice,makafara,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,160,sw,kafiri,infidel; heathen; atheist; pagan; infidel; heathen; atheist; pagan,makafiri,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,161,sw,kahini,soothsayer; witch; deceiver; soothsayer; witch; deceiver,makahini,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,162,sw,kampuni,company; company,makampuni,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,163,sw,kanisa,church; church,makanisa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,164,sw,kapu,large basket; large basket,makapu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,165,sw,karakana,factory; workshop; factory; workshop,kiwanda,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,166,sw,karani,clerk; clerk,makarani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,167,sw,kasisi,minister; minister,makasisi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,168,sw,katazo,"objection, prohibition; objection, prohibition",makatazo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,169,sw,kiangazi,hot season; hot season,viangazi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,170,sw,kiasi,amount; amount,viasi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,171,sw,kiatu,shoe; shoe,viatu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,172,sw,kiazi,potato; potato,viazi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,173,sw,kibaba,pint; pint,vibaba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,174,sw,kibanda,hut; hut,vibanda,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,175,sw,kibiriti,match; match,vibiriti,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,176,sw,kiboko,hippo; hippo,viboko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,177,sw,kichefuchefu,nausea; nausea,vichefuchefu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,178,sw,kicheko,laugh; laugh,vicheko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,179,sw,kichwa,head; head,vichwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,180,sw,kidani,necklace; necklace,vidani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,181,sw,kidevu,chin; chin,videvu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,182,sw,kidole,finger; toe; finger; toe,vidole,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,183,sw,kidonda,"sore, ulcer; sore, ulcer",vidonda,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,184,sw,kidonge,pill; pill,vidonge,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,185,sw,kidude,"thingamajig, whatchamacallit; trifle; valueless thing; gadget, gizmo; thingamajig, whatchamacallit; trifle; valueless thing; gadget, gizmo",vidude,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,186,sw,kielezi,beginning; introduction; beginning; introduction,vielezi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,187,sw,kifaa,implement; implement,vifaa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,188,sw,kifaru,rhino; rhino,vifaru,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,189,sw,kifo,death; death,vifo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,190,sw,kifua,"chest, breast; chest, breast",vifua,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,191,sw,kifungo,fastening; fastening,vifungo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,192,sw,kifuniko,"lid, hood, cover; lid, hood, cover",vifuniko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,193,sw,kifurushi,package; package,vifurushi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,194,sw,kiingilio,entry fee; admission fee; entry fee; admission fee,viingilio,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,195,sw,kijana,"youth, youngster; youth, youngster",vijana,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,196,sw,kijembe,penknife; penknife,vijembe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,197,sw,kijiji,village; village,vijiji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,198,sw,kijiko,spoon; spoon,vijiko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,199,sw,kijito,stream; stream,vijito,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,200,sw,kikapu,basket; basket,vikapu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,201,sw,kiko,pipe; pipe,viko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,202,sw,kikohozi,cough; cough,vikohozi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,203,sw,kikombe,cup; cup,vikombe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,204,sw,kikuku,bracelet; bracelet,vikuku,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,205,sw,kikuto,roll; roll,vikuto,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,206,sw,kilima,hill; hill,vilima,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,207,sw,kilimo,agriculture; agriculture,vilimo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,208,sw,kilio,cry; shout; cry; shout,vilio,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,209,sw,kima,"amount, price, value; amount, price, value",vima,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,210,sw,kimeta,anthrax; anthrax,vimeta,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,211,sw,kimetameta,brightness; shine; glitter; brightness; shine; glitter,vimetameta,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,212,sw,kina,it has; it has,wa na,,v,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,213,sw,kinyozi,barber; barber,vinyozi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,214,sw,kinywa,mouth; mouth,vinywa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,215,sw,kinywaji,beverage; beverage,vinywaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,216,sw,kiogeo,bathing suit; bathing suit,viogeo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,217,sw,kiongozi,"guide, leader; guide, leader",viongozi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,218,sw,kioo,mirror; glass; mirror; glass,vioo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,219,sw,kiota,nest; nest,viota,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,220,sw,kipande,"fragment, piece; part, share; bit, lump, piece; fragment, piece; part, share; bit, lump, piece",vipande,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,221,sw,kipeo,top; climax; top; climax,vipeo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,222,sw,kipimo,measurement; measure; measurement; measure,vipimo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,223,sw,kipindi,period; extent of time; period; extent of time,vipindi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,224,sw,kipofu,blind person; blind person,vipofu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,225,sw,kipunguzo,discount; discount,vipunguzo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,226,sw,kipupwe,cool season; cool season,vipupwe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,227,sw,kiriba,water bottle; water skin; water bottle; water skin,viriba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,228,sw,kisigino,heel; heel,visigino,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,229,sw,kisima,well; well,visima,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,230,sw,kisiwa,island; island,visiwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,231,sw,kisongo,tourniquet; tourniquet,visongo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,232,sw,kisu,knife; knife,visu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,233,sw,kitabu,book; book,vitabu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,234,sw,kitako,"buttock, buttocks, butt; buttock, buttocks, butt",vitako,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,235,sw,kitambaa,"cloth, fabric; cloth, fabric",vitambaa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,236,sw,kitambo,while; moment; while; moment,vitambo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,237,sw,kitana,comb; comb,vitana,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,238,sw,kitanda,bed; bed,vitanda,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,239,sw,kitano,5c coin; 5c coin,vitano,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,240,sw,kitasa,lock; lock,vitasa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,241,sw,kithibitisho,"guarantee, proof, document; guarantee, proof, document",vithibitisho,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,242,sw,kiti,chair; chair,viti,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,243,sw,kito,gem; gem,vito,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,244,sw,kitu,"thing; article, object; thing; article, object",vitu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,245,sw,kitunguu,onion; onion,vitunguu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,246,sw,kituo,"stop, stopping place; station; stop, stopping place; station",vituo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,247,sw,kiungo,"connection, link; spice, seasoning; connection, link; spice, seasoning",viungo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,248,sw,kiuno,waist; waist,viuno,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,249,sw,kivuko,bridge; crossing; ferry; bridge; crossing; ferry,vivuko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,250,sw,kivuli,shadow; shadow,vivuli,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,251,sw,kiwanda,factory; factory,viwanda,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,252,sw,kiwanda,factory; factory,karakana,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,253,sw,kiwanja,"open field; earth, land, soil,; open field; earth, land, soil,",viwanja,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,254,sw,kiwiko,wrist; wrist,viwiko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,255,sw,kizibo,cork; cork,vizibo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,256,sw,kiziwi,deaf person; deaf person,viziwi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,257,sw,kofi,palm; applause; palm; applause,makofi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,258,sw,koleo,tongs; tongs,makoleo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,259,sw,konde,fist; fist,makonde,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,260,sw,koo,throat; throat,makoo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,261,sw,kopo,tin can; tin can,makopo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,262,sw,kosa,fault; fault,makosa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,263,sw,koti,coat; coat,makoti,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,264,sw,kuna,there is; there are; there is; there are,wa na,,v,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,265,sw,kusudi,intention; intention,makusudi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,266,sw,la,no; no,hapana,,interj,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
